 -0.2989471E+00 -0.2789461E+00
 -0.2996449E+00  0.2108987E+00
 -0.2996449E+00 -0.2108987E+00
 -0.3002548E+00  0.3135072E+00
 -0.3002548E+00 -0.3135072E+00
 -0.3017821E+00  0.1814624E+00
 -0.3017821E+00 -0.1814624E+00
 -0.3023465E+00  0.1272809E+00
 -0.3023465E+00 -0.1272809E+00
 -0.3048192E+00  0.1112276E+00
 -0.3048192E+00 -0.1112276E+00
 -0.3079247E+00  0.1837565E+00
 -0.3079247E+00 -0.1837565E+00
 -0.3081613E+00  0.4868197E-01
 -0.3081613E+00 -0.4868197E-01
 -0.3108384E+00  0.3471615E+00
 -0.3108384E+00 -0.3471615E+00
 -0.3114856E+00  0.8129257E-01
 -0.3114856E+00 -0.8129257E-01
 -0.3126634E+00 -0.1867080E-01
 -0.3126634E+00  0.1867080E-01
 -0.3138390E+00 -0.2564829E+00
 -0.3138390E+00  0.2564829E+00
 -0.3139363E+00 -0.1757149E+00
 -0.3139363E+00  0.1757149E+00
 -0.3147290E+00 -0.2301823E+00
 -0.3147290E+00  0.2301823E+00
 -0.3168145E+00 -0.8343526E-01
 -0.3168145E+00  0.8343526E-01
 -0.3183434E+00 -0.3788902E+00
 -0.3183434E+00  0.3788902E+00
 -0.3184344E+00 -0.3052892E-01
 -0.3184344E+00  0.3052892E-01
 -0.3194142E+00 -0.1899284E+00
 -0.3194142E+00  0.1899284E+00
 -0.3199082E+00 -0.3237344E+00
 -0.3199082E+00  0.3237344E+00
 -0.3200936E+00 -0.2136377E+00
 -0.3200936E+00  0.2136377E+00
 -0.3202754E+00 -0.2795978E+00
 -0.3202754E+00  0.2795978E+00
 -0.3203684E+00 -0.1309101E+00
 -0.3203684E+00  0.1309101E+00
 -0.3209614E+00 -0.1202408E+00
 -0.3209614E+00  0.1202408E+00
 -0.3235054E+00 -0.8146188E-01
 -0.3235054E+00  0.8146188E-01
 -0.3291259E+00 -0.1215156E+00
 -0.3291259E+00  0.1215156E+00
 -0.3315610E+00 -0.1602781E+00
 -0.3315610E+00  0.1602781E+00
 -0.3320196E+00 -0.1797196E+00
 -0.3320196E+00  0.1797196E+00
 -0.3330072E+00 -0.3344249E+00
 -0.3330072E+00  0.3344249E+00
 -0.3332479E+00 -0.1644964E+00
 -0.3332479E+00  0.1644964E+00
 -0.3333690E+00 -0.2854804E+00
 -0.3333690E+00  0.2854804E+00
 -0.3341097E+00 -0.2503273E+00
 -0.3341097E+00  0.2503273E+00
 -0.3343235E+00 -0.2165547E+00
 -0.3343235E+00  0.2165547E+00
 -0.3359219E+00 -0.3284663E+00
 -0.3359219E+00  0.3284663E+00
 -0.3360856E+00 -0.2268973E+00
 -0.3360856E+00  0.2268973E+00
 -0.3361206E+00 -0.3730428E+00
 -0.3361206E+00  0.3730428E+00
 -0.3362613E+00 -0.2585532E+00
 -0.3362613E+00  0.2585532E+00
 -0.3387806E+00 -0.3600481E+00
 -0.3387806E+00  0.3600481E+00
