     770  0.7749407E+01  0.1437080E+01  0.9713911E+00  0.4656894E+00 -0.8642980E-02 -0.1120724E-01  0.2564263E-02  0.9879262E-02  0.6626398E-02  0.3252864E-02
     780  0.7850049E+01  0.1437073E+01  0.9713852E+00  0.4656879E+00 -0.1286397E-01 -0.1465444E-01  0.1790468E-02  0.1003191E-01  0.6722312E-02  0.3309595E-02
     790  0.7950691E+01  0.1437053E+01  0.9713687E+00  0.4656847E+00 -0.1695298E-01 -0.1796486E-01  0.1011879E-02  0.1019902E-01  0.6841913E-02  0.3357110E-02
     800  0.8051332E+01  0.1437049E+01  0.9713639E+00  0.4656848E+00 -0.2097901E-01 -0.2119476E-01  0.2157460E-03  0.1034370E-01  0.6948907E-02  0.3394788E-02
     810  0.8151974E+01  0.1437048E+01  0.9713640E+00  0.4656840E+00 -0.2488131E-01 -0.2430683E-01 -0.5744800E-03  0.1051002E-01  0.7087639E-02  0.3422382E-02
     820  0.8252616E+01  0.1437048E+01  0.9713634E+00  0.4656842E+00 -0.2861620E-01 -0.2725381E-01 -0.1362388E-02  0.1064375E-01  0.7203906E-02  0.3439839E-02
     830  0.8353257E+01  0.1437052E+01  0.9713668E+00  0.4656851E+00 -0.3216477E-01 -0.3002054E-01 -0.2144225E-02  0.1074608E-01  0.7299189E-02  0.3446889E-02
     840  0.8453899E+01  0.1437059E+01  0.9713728E+00  0.4656858E+00 -0.3551950E-01 -0.3261056E-01 -0.2908942E-02  0.1084519E-01  0.7401275E-02  0.3443919E-02
     850  0.8554540E+01  0.1437074E+01  0.9713871E+00  0.4656868E+00 -0.3865094E-01 -0.3499678E-01 -0.3654155E-02  0.1089587E-01  0.7465533E-02  0.3430337E-02
     860  0.8655182E+01  0.1437089E+01  0.9713995E+00  0.4656893E+00 -0.4156706E-01 -0.3718596E-01 -0.4381095E-02  0.1099751E-01  0.7590774E-02  0.3406739E-02
     870  0.8755824E+01  0.1437105E+01  0.9714142E+00  0.4656911E+00 -0.4418949E-01 -0.3911271E-01 -0.5076782E-02  0.1104686E-01  0.7673827E-02  0.3373035E-02
     880  0.8856465E+01  0.1437127E+01  0.9714326E+00  0.4656941E+00 -0.4655766E-01 -0.4081686E-01 -0.5740801E-02  0.1105876E-01  0.7729298E-02  0.3329462E-02
     890  0.8957107E+01  0.1437145E+01  0.9714483E+00  0.4656970E+00 -0.4865410E-01 -0.4228013E-01 -0.6373976E-02  0.1104657E-01  0.7770138E-02  0.3276431E-02
     900  0.9057749E+01  0.1437167E+01  0.9714670E+00  0.4657004E+00 -0.5042877E-01 -0.4346496E-01 -0.6963806E-02  0.1104549E-01  0.7831424E-02  0.3214063E-02
     910  0.9158390E+01  0.1437191E+01  0.9714882E+00  0.4657033E+00 -0.5188586E-01 -0.4437425E-01 -0.7511612E-02  0.1099851E-01  0.7855624E-02  0.3142887E-02
     920  0.9259032E+01  0.1437210E+01  0.9715040E+00  0.4657062E+00 -0.5302964E-01 -0.4501461E-01 -0.8015032E-02  0.1095797E-01  0.7894663E-02  0.3063307E-02
     930  0.9359674E+01  0.1437230E+01  0.9715196E+00  0.4657105E+00 -0.5384900E-01 -0.4538432E-01 -0.8464683E-02  0.1090111E-01  0.7925223E-02  0.2975885E-02
     940  0.9460315E+01  0.1437246E+01  0.9715335E+00  0.4657128E+00 -0.5430642E-01 -0.4544658E-01 -0.8859841E-02  0.1083950E-01  0.7958383E-02  0.2881120E-02
     950  0.9560957E+01  0.1437273E+01  0.9715553E+00  0.4657179E+00 -0.5447184E-01 -0.4526415E-01 -0.9207695E-02  0.1072559E-01  0.7946183E-02  0.2779407E-02
     960  0.9661599E+01  0.1437290E+01  0.9715694E+00  0.4657208E+00 -0.5429167E-01 -0.4479764E-01 -0.9494034E-02  0.1063518E-01  0.7963301E-02  0.2671877E-02
     970  0.9762240E+01  0.1437297E+01  0.9715738E+00  0.4657230E+00 -0.5375230E-01 -0.4403185E-01 -0.9720448E-02  0.1045538E-01  0.7896715E-02  0.2558662E-02
     980  0.9862882E+01  0.1437307E+01  0.9715820E+00  0.4657254E+00 -0.5289563E-01 -0.4300150E-01 -0.9894123E-02  0.1032222E-01  0.7881478E-02  0.2440746E-02
     990  0.9963524E+01  0.1437319E+01  0.9715922E+00  0.4657272E+00 -0.5170093E-01 -0.4170663E-01 -0.9994305E-02  0.1017638E-01  0.7857479E-02  0.2318899E-02
    1000  0.1006417E+02  0.1437323E+01  0.9715945E+00  0.4657285E+00 -0.5019711E-01 -0.4015887E-01 -0.1003824E-01  0.1000126E-01  0.7807538E-02  0.2193724E-02
    1010  0.1016481E+02  0.1437320E+01  0.9715913E+00  0.4657290E+00 -0.4838568E-01 -0.3836567E-01 -0.1002000E-01  0.9872663E-02  0.7806547E-02  0.2066116E-02
    1020  0.1026545E+02  0.1437319E+01  0.9715900E+00  0.4657292E+00 -0.4627712E-01 -0.3633594E-01 -0.9941179E-02  0.9627324E-02  0.7690554E-02  0.1936770E-02
    1030  0.1036609E+02  0.1437309E+01  0.9715805E+00  0.4657290E+00 -0.4384506E-01 -0.3404850E-01 -0.9796566E-02  0.9491458E-02  0.7684921E-02  0.1806536E-02
    1040  0.1046673E+02  0.1437302E+01  0.9715735E+00  0.4657282E+00 -0.4118420E-01 -0.3158949E-01 -0.9594718E-02  0.9260460E-02  0.7584216E-02  0.1676243E-02
    1050  0.1056737E+02  0.1437290E+01  0.9715635E+00  0.4657269E+00 -0.3826037E-01 -0.2892785E-01 -0.9332526E-02  0.9033588E-02  0.7486993E-02  0.1546595E-02
    1060  0.1066802E+02  0.1437276E+01  0.9715512E+00  0.4657250E+00 -0.3508584E-01 -0.2607282E-01 -0.9013014E-02  0.8821240E-02  0.7402753E-02  0.1418487E-02
    1070  0.1076866E+02  0.1437259E+01  0.9715360E+00  0.4657227E+00 -0.3170361E-01 -0.2306666E-01 -0.8636947E-02  0.8607828E-02  0.7314984E-02  0.1292844E-02
    1080  0.1086930E+02  0.1437242E+01  0.9715217E+00  0.4657200E+00 -0.2812065E-01 -0.1991430E-01 -0.8206346E-02  0.8380973E-02  0.7210866E-02  0.1170108E-02
    1090  0.1096994E+02  0.1437222E+01  0.9715055E+00  0.4657169E+00 -0.2436590E-01 -0.1664030E-01 -0.7725599E-02  0.8161542E-02  0.7110258E-02  0.1051284E-02
    1100  0.1107058E+02  0.1437204E+01  0.9714900E+00  0.4657136E+00 -0.2046626E-01 -0.1326797E-01 -0.7198290E-02  0.7945422E-02  0.7008437E-02  0.9369853E-03
    1110  0.1117122E+02  0.1437185E+01  0.9714748E+00  0.4657100E+00 -0.1643640E-01 -0.9810904E-02 -0.6625499E-02  0.7710508E-02  0.6882443E-02  0.8280647E-03
    1120  0.1127187E+02  0.1437167E+01  0.9714605E+00  0.4657064E+00 -0.1230144E-01 -0.6290809E-02 -0.6010629E-02  0.7490548E-02  0.6765588E-02  0.7249606E-03
    1130  0.1137251E+02  0.1437149E+01  0.9714463E+00  0.4657027E+00 -0.8081304E-02 -0.2722568E-02 -0.5358736E-02  0.7301170E-02  0.6672739E-02  0.6284310E-03
    1140  0.1147315E+02  0.1437134E+01  0.9714352E+00  0.4656993E+00 -0.3824512E-02  0.8503190E-03 -0.4674831E-02  0.7088395E-02  0.6549222E-02  0.5391730E-03
    1150  0.1157379E+02  0.1437122E+01  0.9714259E+00  0.4656958E+00  0.4615008E-03  0.4421628E-02 -0.3960127E-02  0.6898006E-02  0.6440369E-02  0.4576376E-03
    1160  0.1167443E+02  0.1437112E+01  0.9714192E+00  0.4656926E+00  0.4734302E-02  0.7957032E-02 -0.3222731E-02  0.6701890E-02  0.6317661E-02  0.3842285E-03
    1170  0.1177507E+02  0.1437105E+01  0.9714150E+00  0.4656896E+00  0.9004251E-02  0.1146584E-01 -0.2461592E-02  0.6510438E-02  0.6190894E-02  0.3195440E-03
    1180  0.1187572E+02  0.1437102E+01  0.9714149E+00  0.4656873E+00  0.1319801E-01  0.1488602E-01 -0.1688016E-02  0.6338015E-02  0.6074013E-02  0.2640021E-03
    1190  0.1197636E+02  0.1437101E+01  0.9714162E+00  0.4656849E+00  0.1729503E-01  0.1819998E-01 -0.9049473E-03  0.6217878E-02  0.5999998E-02  0.2178797E-03
    1200  0.1207700E+02  0.1437108E+01  0.9714244E+00  0.4656837E+00  0.2131870E-01  0.2143120E-01 -0.1124926E-03  0.6027161E-02  0.5845774E-02  0.1813870E-03
    1210  0.1217764E+02  0.1437109E+01  0.9714272E+00  0.4656820E+00  0.2518079E-01  0.2450318E-01  0.6776101E-03  0.5921164E-02  0.5766320E-02  0.1548443E-03
    1220  0.1227828E+02  0.1437115E+01  0.9714333E+00  0.4656813E+00  0.2890623E-01  0.2744016E-01  0.1466072E-02  0.5807375E-02  0.5668947E-02  0.1384278E-03
    1230  0.1237892E+02  0.1437143E+01  0.9714615E+00  0.4656816E+00  0.3245264E-01  0.3021158E-01  0.2241068E-02  0.5699354E-02  0.5567217E-02  0.1321365E-03
    1240  0.1247956E+02  0.1437160E+01  0.9714773E+00  0.4656824E+00  0.3580189E-01  0.3279377E-01  0.3008121E-02  0.5610316E-02  0.5474105E-02  0.1362114E-03
    1250  0.1258021E+02  0.1437177E+01  0.9714934E+00  0.4656833E+00  0.3892658E-01  0.3517258E-01  0.3754000E-02  0.5516387E-02  0.5366127E-02  0.1502600E-03
    1260  0.1268085E+02  0.1437198E+01  0.9715133E+00  0.4656845E+00  0.4179120E-01  0.3731183E-01  0.4479371E-02  0.5476243E-02  0.5301713E-02  0.1745298E-03
