 -0.2958354E+00 -0.2814958E+00
 -0.3004095E+00  0.1797341E+00
 -0.3004095E+00 -0.1797341E+00
 -0.3098129E+00  0.7862991E-01
 -0.3098129E+00 -0.7862991E-01
 -0.3112502E+00  0.8910645E-01
 -0.3112502E+00 -0.8910645E-01
 -0.3116488E+00  0.1864045E+00
 -0.3116488E+00 -0.1864045E+00
 -0.3207340E+00  0.2126328E-01
 -0.3207340E+00 -0.2126328E-01
 -0.3247331E+00  0.2420942E-01
 -0.3247331E+00 -0.2420942E-01
 -0.3308628E+00  0.1220159E+00
 -0.3308628E+00 -0.1220159E+00
 -0.3378499E+00  0.1186911E+00
 -0.3378499E+00 -0.1186911E+00
 -0.3422817E+00  0.2236470E+00
 -0.3422817E+00 -0.2236470E+00
 -0.3480042E+00  0.2188075E+00
 -0.3480042E+00 -0.2188075E+00
 -0.3557570E+00  0.3247553E+00
 -0.3557570E+00 -0.3247553E+00
 -0.3602699E+00  0.3196802E+00
 -0.3602699E+00 -0.3196802E+00
 -0.3638680E+00  0.8836824E-01
 -0.3638680E+00 -0.8836824E-01
 -0.3667326E+00  0.1435479E+00
 -0.3667326E+00 -0.1435479E+00
 -0.3680851E+00  0.2184476E+00
 -0.3680851E+00 -0.2184476E+00
 -0.3688362E+00  0.3676734E+00
 -0.3688362E+00 -0.3676734E+00
 -0.3733699E+00  0.3726389E+00
 -0.3733699E+00 -0.3726389E+00
 -0.3757174E+00  0.3302330E+00
 -0.3757174E+00 -0.3302330E+00
 -0.3804727E+00  0.3463636E+00
 -0.3804727E+00 -0.3463636E+00
 -0.3825205E+00  0.2659138E+00
 -0.3825205E+00 -0.2659138E+00
 -0.3845071E+00  0.2445266E+00
 -0.3845071E+00 -0.2445266E+00
 -0.3853119E+00  0.0000000E+00
 -0.3856838E+00  0.0000000E+00
 -0.3858117E+00 -0.2671192E+00
 -0.3858117E+00  0.2671192E+00
 -0.3867074E+00 -0.3896698E+00
 -0.3867074E+00  0.3896698E+00
 -0.3872622E+00 -0.3223313E+00
 -0.3872622E+00  0.3223313E+00
 -0.3874257E+00 -0.3684788E+00
 -0.3874257E+00  0.3684788E+00
 -0.3874290E+00 -0.2584211E+00
 -0.3874290E+00  0.2584211E+00
 -0.3880027E+00 -0.2758291E+00
 -0.3880027E+00  0.2758291E+00
 -0.3880553E+00 -0.3579032E+00
 -0.3880553E+00  0.3579032E+00
 -0.3880680E+00 -0.3793852E+00
 -0.3880680E+00  0.3793852E+00
 -0.3880990E+00 -0.3311622E+00
 -0.3880990E+00  0.3311622E+00
 -0.3881693E+00 -0.3451915E+00
 -0.3881693E+00  0.3451915E+00
 -0.3887766E+00  0.2483086E+00
 -0.3887766E+00 -0.2483086E+00
 -0.3890359E+00 -0.2845869E+00
 -0.3890359E+00  0.2845869E+00
 -0.3893168E+00 -0.2929454E+00
 -0.3893168E+00  0.2929454E+00
 -0.3898661E+00 -0.3123236E+00
 -0.3898661E+00  0.3123236E+00
 -0.3899598E+00  0.1809017E+00
 -0.3899598E+00 -0.1809017E+00
 -0.3901039E+00 -0.3020348E+00
 -0.3901039E+00  0.3020348E+00
 -0.3906887E+00  0.1865258E+00
 -0.3906887E+00 -0.1865258E+00
 -0.3912415E+00  0.8554511E-01
 -0.3912415E+00 -0.8554511E-01
 -0.3913034E+00  0.7817694E-01
 -0.3913034E+00 -0.7817694E-01
 -0.3913186E+00  0.9302525E-01
 -0.3913186E+00 -0.9302525E-01
 -0.3916056E+00  0.2359687E+00
 -0.3916056E+00 -0.2359687E+00
 -0.3917214E+00  0.1730794E+00
 -0.3917214E+00 -0.1730794E+00
 -0.3920254E+00  0.1007331E+00
 -0.3920254E+00 -0.1007331E+00
 -0.3921583E+00  0.0000000E+00
 -0.3922934E+00  0.1954764E+00
 -0.3922934E+00 -0.1954764E+00
 -0.3923687E+00  0.2143068E+00
 -0.3923687E+00 -0.2143068E+00
 -0.3923899E+00  0.2051227E+00
 -0.3923899E+00 -0.2051227E+00
 -0.3925889E+00  0.1097037E+00
 -0.3925889E+00 -0.1097037E+00
 -0.3926376E+00  0.1649089E+00
 -0.3926376E+00 -0.1649089E+00
 -0.3927115E+00  0.1173909E+00
 -0.3927115E+00 -0.1173909E+00
 -0.3927394E+00  0.2247245E+00
 -0.3927394E+00 -0.2247245E+00
 -0.3933662E+00  0.7177536E-01
 -0.3933662E+00 -0.7177536E-01
 -0.3939534E+00  0.8493763E-02
 -0.3939534E+00 -0.8493763E-02
 -0.3939988E+00  0.1561251E+00
 -0.3939988E+00 -0.1561251E+00
 -0.3942690E+00  0.1755883E-01
 -0.3942690E+00 -0.1755883E-01
 -0.3942797E+00  0.1261592E+00
 -0.3942797E+00 -0.1261592E+00
 -0.3949131E+00  0.1462954E+00
 -0.3949131E+00 -0.1462954E+00
 -0.3950039E+00  0.1361485E+00
 -0.3950039E+00 -0.1361485E+00
 -0.3955184E+00  0.2492578E-01
 -0.3955184E+00 -0.2492578E-01
 -0.3955640E+00  0.6277353E-01
 -0.3955640E+00 -0.6277353E-01
 -0.3966928E+00  0.3419631E-01
 -0.3966928E+00 -0.3419631E-01
 -0.3970232E+00  0.5328038E-01
 -0.3970232E+00 -0.5328038E-01
 -0.3970771E+00  0.4343184E-01
 -0.3970771E+00 -0.4343184E-01
